date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year,price_pct_change
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,283.33,0.36,4,2021,6.247421907226158
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,200.0,0.25,5,2021,-29.410934246285247
2025-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1000.0,0.58,3,2025,400.0
2025-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1000.0,0.58,4,2025,0.0
2025-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1000.0,0.58,5,2025,0.0
2025-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1000.0,0.58,6,2025,0.0
2025-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1000.0,0.58,7,2025,0.0
2025-08-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1250.0,0.72,8,2025,25.0
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,200.0,0.27,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,200.0,0.27,12,2020,0.0
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,213.73,0.28,1,2021,6.864999999999988
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,236.67,0.31,2,2021,10.733168015720773
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,233.33,0.3,3,2021,-1.4112477289052183
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,241.67,0.31,4,2021,3.5743367762396394
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,200.0,0.25,5,2021,-17.242520792816652
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,246.67,0.33,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,200.0,0.27,12,2020,-18.920014594397372
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,227.45,0.3,1,2021,13.724999999999987
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,273.33,0.36,2,2021,20.17146625632007
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,266.67,0.34,3,2021,-2.4366150806717
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,283.33,0.36,4,2021,6.247421907226158
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,200.0,0.25,5,2021,-29.410934246285247
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.8,0.052,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,39.71,0.053,12,2020,2.345360824742282
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,47.71,0.062,1,2021,20.146058927222366
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,43.88,0.058,2,2021,-8.027667155732543
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,44.44,0.057,3,2021,1.2762078395624377
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,41.38,0.053,4,2021,-6.885688568856874
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,50.0,0.063,5,2021,20.83131947800869
2025-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,200.0,0.12,4,2025,300.0
2025-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,200.0,0.12,5,2025,0.0
2025-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,0.0
2025-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,250.0,0.14,7,2025,25.0
2025-08-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,8,2025,19.999999999999996
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,16.27,0.022,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,20.71,0.028,12,2020,27.28948985863553
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,38.24,0.05,1,2021,84.64509898599711
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,48.0,0.063,2,2021,25.52301255230125
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,66.67,0.086,3,2021,38.89583333333333
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,50.0,0.064,4,2021,-25.00374981250938
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,5,2021,100.0
2025-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,3,2025,100.0
2025-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,195.31,0.11,4,2025,-2.344999999999997
2025-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,127.94,0.074,5,2025,-34.49388152168348
2025-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,193.33,0.11,6,2025,51.109895263404724
2025-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,7,2025,3.450059483784207
2025-08-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,150.0,0.087,8,2025,-25.0
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,63.73,0.083,1,2021,27.459999999999994
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,86.67,0.11,2,2021,35.99560646477327
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,83.33,0.11,3,2021,-3.853697934694822
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,90.0,0.12,4,2021,8.004320172806922
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.063,5,2021,-44.44444444444444
2025-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,3,2025,300.0
2025-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,4,2025,0.0
2025-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,168.18,0.097,5,2025,-15.910000000000002
2025-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,18.920204542751804
2025-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,7,2025,0.0
2025-08-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,8,2025,0.0
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.8,0.052,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,39.71,0.053,12,2020,2.345360824742282
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,43.96,0.058,1,2021,10.702593805086892
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,33.87,0.045,2,2021,-22.952684258416745
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,35.33,0.046,3,2021,4.310599350457633
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,30.0,0.039,4,2021,-15.086328898952727
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,50.0,0.063,5,2021,66.66666666666667
2020-11-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,70.8,0.094,11,2020,
2020-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,58.82,0.078,12,2020,-16.920903954802256
2021-01-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,56.86,0.074,1,2021,-3.332199931995916
2021-02-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,58.33,0.077,2,2021,2.585297221245164
2021-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,66.67,0.086,3,2021,14.297959883421907
2021-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,64.17,0.083,4,2021,-3.7498125093745283
2021-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,100.0,0.13,5,2021,55.836060464391444
2025-03-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,300.0,0.17,3,2025,200.0
2025-04-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,264.06,0.15,4,2025,-11.980000000000002
2025-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,260.29,0.15,5,2025,-1.4277058244338336
2025-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,290.0,0.17,6,2025,11.414191862922118
2025-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,7,2025,37.93103448275863
2025-08-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,8,2025,0.0
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,76.67,0.1,11,2020,
2020-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,15.090648232685533
2021-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-43.33635539437897
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,75.0,0.097,4,2021,50.0
2025-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,250.0,0.15,3,2025,233.33333333333334
2025-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,237.5,0.14,4,2025,-5.000000000000004
2025-05-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,236.36,0.14,5,2025,-0.47999999999999154
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,53.33,0.071,11,2020,
2020-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,65.46034127132944
2021-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,70.59,0.092,1,2021,-20.00226654578422
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,-29.168437455730277
2021-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.064,4,2021,0.0
2025-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,3,2025,500.0
2025-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,4,2025,0.0
2025-05-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,5,2025,0.0
2025-06-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,6,2025,0.0
2025-08-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,500.0,0.29,8,2025,66.66666666666667
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,0.0
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.064,4,2021,0.0
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,58.0,0.077,11,2020,
2020-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,88.24,0.12,12,2020,52.13793103448274
2021-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,70.59,0.092,1,2021,-20.00226654578422
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,100.0,0.13,2,2021,41.663125088539445
2021-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,30.0,0.039,3,2021,-70.0
2021-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,65.0,0.084,4,2021,116.66666666666666
2025-05-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,300.0,0.17,5,2025,361.5384615384615
2025-06-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,276.67,0.16,6,2025,-7.7766666666666655
2025-08-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,350.0,0.2,8,2025,26.504499945783788
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,84.67,0.11,11,2020,
2020-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,82.35,0.11,12,2020,-2.740049604346295
2021-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,90.0,0.12,1,2021,9.289617486338809
2021-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,95.0,0.12,2,2021,5.555555555555558
2021-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,90.0,0.12,3,2021,-5.263157894736848
2021-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,90.0,0.12,4,2021,0.0
2025-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,400.0,0.23,3,2025,344.44444444444446
2025-04-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,440.63,0.26,4,2025,10.157499999999997
2025-05-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,484.71,0.28,5,2025,10.003858112248377
2025-06-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,489.33,0.28,6,2025,0.9531472426811849
2025-07-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,7,2025,2.180532564935733
2025-08-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,525.0,0.3,8,2025,5.000000000000004
2025-09-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,9,2025,-4.761904761904767
2025-10-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,10,2025,0.0
2025-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,11,2025,0.0
2025-12-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,550.0,0.32,12,2025,10.000000000000009
2026-01-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,600.0,0.35,1,2026,9.090909090909083
2026-02-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,600.0,0.35,2,2026,0.0
2026-03-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,3,2026,-16.666666666666664
2020-11-15,Northern Region,Karonga,Uliwa,2118,-10.45,34.21,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,200.0,0.27,11,2020,
